,idAluno,nota,situacao,submissões diferentes e iguais a 100% semana 1,submissões diferentes e iguais a 100% semana 2,submissões diferentes e iguais a 100% semana 3,submissões diferentes e iguais a 100% semana 4,submissões diferentes e iguais a 100% semana 5,submissões diferentes e iguais a 100% semana 6,submissões diferentes e iguais a 100% semana 7,submissões diferentes e iguais a 100% semana 8,submissões diferentes e iguais a 100% semana 9,submissões diferentes e iguais a 100% semana 10,submissões diferentes e iguais a 100% semana 11,submissões diferentes e iguais a 100% semana 12,submissões diferentes e iguais a 100% semana 13,submissões diferentes e iguais a 100% semana 14,submissões diferentes e iguais a 100% semana 15,submissões diferentes e iguais a 100% semana 16,submissões diferentes e iguais a 100% semana 17,submissões diferentes e iguais a 100% semana 18
20473,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20472,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20471,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20469,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20470,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20467,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20466,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20465,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20464,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20463,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20462,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20461,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20460,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20468,5d41f2eb1f052854e06a5757,-,MATRICULADO,0.0,11.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20481,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23034,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20482,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20479,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20488,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20486,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20489,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20498,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20497,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20496,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20495,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20494,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20483,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20493,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20492,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20485,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20487,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20491,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20484,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20490,5d41f2fc3d8c5054d6bc8de5,-,MATRICULADO,0.0,11.0,0.0,7.0,4.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20518,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20517,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20516,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20515,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20514,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20513,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20512,5d41f300191d475502d33503,-,MATRICULADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20511,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20510,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20509,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20508,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20507,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20506,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20504,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20503,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20502,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20501,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20500,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20499,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23035,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20505,5d41f300191d475502d33503,-,MATRICULADO,0.0,10.0,0.0,7.0,2.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20519,5d41f304c1853254c20af97c,-,MATRICULADO,0.0,7.0,0.0,0.0,18.0,7.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
